location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
11603,"Chandni Chowk, Delhi - IITM","no2",94.86,"ppb","2025-05-11T21:15:00Z","2025-05-12T02:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",92.67,"ppb","2025-05-11T21:30:00Z","2025-05-12T03:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",89.16,"ppb","2025-05-11T21:45:00Z","2025-05-12T03:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",86.57,"ppb","2025-05-11T22:00:00Z","2025-05-12T03:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",91.95,"ppb","2025-05-11T22:15:00Z","2025-05-12T03:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",88.63,"ppb","2025-05-11T22:30:00Z","2025-05-12T04:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",91.03,"ppb","2025-05-11T22:45:00Z","2025-05-12T04:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",89.81,"ppb","2025-05-11T23:00:00Z","2025-05-12T04:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",89.45,"ppb","2025-05-11T23:15:00Z","2025-05-12T04:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",84.33,"ppb","2025-05-11T23:30:00Z","2025-05-12T05:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",87.66,"ppb","2025-05-11T23:45:00Z","2025-05-12T05:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",96.01,"ppb","2025-05-12T00:00:00Z","2025-05-12T05:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",96.71,"ppb","2025-05-12T00:15:00Z","2025-05-12T05:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",101.04,"ppb","2025-05-12T00:30:00Z","2025-05-12T06:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",94.81,"ppb","2025-05-12T00:45:00Z","2025-05-12T06:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",94.92,"ppb","2025-05-12T01:00:00Z","2025-05-12T06:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",91.85,"ppb","2025-05-12T01:15:00Z","2025-05-12T06:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",96.34,"ppb","2025-05-12T01:30:00Z","2025-05-12T07:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",94.9,"ppb","2025-05-12T01:45:00Z","2025-05-12T07:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T02:00:00Z","2025-05-12T07:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T02:45:00Z","2025-05-12T08:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T03:15:00Z","2025-05-12T08:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T03:30:00Z","2025-05-12T09:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T03:45:00Z","2025-05-12T09:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T04:00:00Z","2025-05-12T09:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T04:15:00Z","2025-05-12T09:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T04:30:00Z","2025-05-12T10:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T04:45:00Z","2025-05-12T10:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",0,"ppb","2025-05-12T05:00:00Z","2025-05-12T10:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",1.86,"ppb","2025-05-12T05:15:00Z","2025-05-12T10:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",63.59,"ppb","2025-05-12T05:30:00Z","2025-05-12T11:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.03,"ppb","2025-05-12T05:45:00Z","2025-05-12T11:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.66,"ppb","2025-05-12T06:00:00Z","2025-05-12T11:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",65.79,"ppb","2025-05-12T06:15:00Z","2025-05-12T11:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",70.4,"ppb","2025-05-12T06:30:00Z","2025-05-12T12:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",73.88,"ppb","2025-05-12T06:45:00Z","2025-05-12T12:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",73.21,"ppb","2025-05-12T07:00:00Z","2025-05-12T12:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",71.12,"ppb","2025-05-12T07:15:00Z","2025-05-12T12:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",70.14,"ppb","2025-05-12T07:30:00Z","2025-05-12T13:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",75.16,"ppb","2025-05-12T07:45:00Z","2025-05-12T13:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",80.63,"ppb","2025-05-12T08:00:00Z","2025-05-12T13:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",323.96,"ppb","2025-05-12T08:15:00Z","2025-05-12T13:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",168.38,"ppb","2025-05-12T08:30:00Z","2025-05-12T14:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",119.11,"ppb","2025-05-12T08:45:00Z","2025-05-12T14:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",95.68,"ppb","2025-05-12T09:00:00Z","2025-05-12T14:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",87.41,"ppb","2025-05-12T09:15:00Z","2025-05-12T14:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",87.94,"ppb","2025-05-12T09:30:00Z","2025-05-12T15:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",87.96,"ppb","2025-05-12T09:45:00Z","2025-05-12T15:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",80.08,"ppb","2025-05-12T10:30:00Z","2025-05-12T16:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",90.93,"ppb","2025-05-12T10:45:00Z","2025-05-12T16:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",88.26,"ppb","2025-05-12T11:00:00Z","2025-05-12T16:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",78.81,"ppb","2025-05-12T11:30:00Z","2025-05-12T17:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",89.21,"ppb","2025-05-12T11:45:00Z","2025-05-12T17:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",90.06,"ppb","2025-05-12T12:00:00Z","2025-05-12T17:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",88.73,"ppb","2025-05-12T12:15:00Z","2025-05-12T17:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",96.92,"ppb","2025-05-12T13:15:00Z","2025-05-12T18:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",102.31,"ppb","2025-05-12T13:30:00Z","2025-05-12T19:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",108.62,"ppb","2025-05-12T13:45:00Z","2025-05-12T19:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",122.17,"ppb","2025-05-12T14:00:00Z","2025-05-12T19:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",131.18,"ppb","2025-05-12T14:15:00Z","2025-05-12T19:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",139.96,"ppb","2025-05-12T14:30:00Z","2025-05-12T20:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",141.18,"ppb","2025-05-12T14:45:00Z","2025-05-12T20:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",137.03,"ppb","2025-05-12T15:00:00Z","2025-05-12T20:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",128.85,"ppb","2025-05-12T15:30:00Z","2025-05-12T21:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",124.76,"ppb","2025-05-12T15:45:00Z","2025-05-12T21:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",119.1,"ppb","2025-05-12T16:00:00Z","2025-05-12T21:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",115.8,"ppb","2025-05-12T16:15:00Z","2025-05-12T21:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",92.75,"ppb","2025-05-12T16:30:00Z","2025-05-12T22:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",78.75,"ppb","2025-05-12T16:45:00Z","2025-05-12T22:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",74.17,"ppb","2025-05-12T17:00:00Z","2025-05-12T22:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",83.3,"ppb","2025-05-12T17:15:00Z","2025-05-12T22:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",94.52,"ppb","2025-05-12T17:30:00Z","2025-05-12T23:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",97.74,"ppb","2025-05-12T17:45:00Z","2025-05-12T23:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",104.78,"ppb","2025-05-12T18:00:00Z","2025-05-12T23:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",92.76,"ppb","2025-05-12T19:30:00Z","2025-05-13T01:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",97.41,"ppb","2025-05-12T19:45:00Z","2025-05-13T01:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",93.58,"ppb","2025-05-12T20:00:00Z","2025-05-13T01:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",83.56,"ppb","2025-05-12T20:15:00Z","2025-05-13T01:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",82.29,"ppb","2025-05-12T20:30:00Z","2025-05-13T02:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",80.48,"ppb","2025-05-12T20:45:00Z","2025-05-13T02:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",77.56,"ppb","2025-05-12T21:00:00Z","2025-05-13T02:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.42,"ppb","2025-05-12T21:15:00Z","2025-05-13T02:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",57.26,"ppb","2025-05-12T21:30:00Z","2025-05-13T03:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",57.85,"ppb","2025-05-12T21:45:00Z","2025-05-13T03:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",66.7,"ppb","2025-05-12T22:00:00Z","2025-05-13T03:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",73.52,"ppb","2025-05-12T22:15:00Z","2025-05-13T03:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",80.54,"ppb","2025-05-12T22:30:00Z","2025-05-13T04:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",93.72,"ppb","2025-05-12T23:00:00Z","2025-05-13T04:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",91.03,"ppb","2025-05-12T23:15:00Z","2025-05-13T04:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",74.02,"ppb","2025-05-12T23:30:00Z","2025-05-13T05:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",62.09,"ppb","2025-05-12T23:45:00Z","2025-05-13T05:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",59.93,"ppb","2025-05-13T00:00:00Z","2025-05-13T05:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",59.44,"ppb","2025-05-13T00:15:00Z","2025-05-13T05:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",63.38,"ppb","2025-05-13T00:30:00Z","2025-05-13T06:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.53,"ppb","2025-05-13T00:45:00Z","2025-05-13T06:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",66.88,"ppb","2025-05-13T01:00:00Z","2025-05-13T06:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",70.24,"ppb","2025-05-13T01:15:00Z","2025-05-13T06:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",69.2,"ppb","2025-05-13T01:30:00Z","2025-05-13T07:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",70.23,"ppb","2025-05-13T01:45:00Z","2025-05-13T07:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",69.53,"ppb","2025-05-13T02:00:00Z","2025-05-13T07:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",69.57,"ppb","2025-05-13T02:15:00Z","2025-05-13T07:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",73.35,"ppb","2025-05-13T02:30:00Z","2025-05-13T08:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",75.41,"ppb","2025-05-13T02:45:00Z","2025-05-13T08:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",73.31,"ppb","2025-05-13T03:00:00Z","2025-05-13T08:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",72.25,"ppb","2025-05-13T03:15:00Z","2025-05-13T08:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",69.98,"ppb","2025-05-13T03:30:00Z","2025-05-13T09:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",69.22,"ppb","2025-05-13T03:45:00Z","2025-05-13T09:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",59.71,"ppb","2025-05-13T04:15:00Z","2025-05-13T09:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",61.32,"ppb","2025-05-13T06:30:00Z","2025-05-13T12:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.13,"ppb","2025-05-13T06:45:00Z","2025-05-13T12:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",63.93,"ppb","2025-05-13T07:00:00Z","2025-05-13T12:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.03,"ppb","2025-05-13T07:15:00Z","2025-05-13T12:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",64.41,"ppb","2025-05-13T07:30:00Z","2025-05-13T13:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",74.09,"ppb","2025-05-13T07:45:00Z","2025-05-13T13:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",74.37,"ppb","2025-05-13T08:00:00Z","2025-05-13T13:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",71.93,"ppb","2025-05-13T08:15:00Z","2025-05-13T13:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",72.49,"ppb","2025-05-13T08:30:00Z","2025-05-13T14:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",75.65,"ppb","2025-05-13T08:45:00Z","2025-05-13T14:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",76.33,"ppb","2025-05-13T09:00:00Z","2025-05-13T14:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",69.71,"ppb","2025-05-13T09:30:00Z","2025-05-13T15:00:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",71.25,"ppb","2025-05-13T09:45:00Z","2025-05-13T15:15:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",75.55,"ppb","2025-05-13T10:00:00Z","2025-05-13T15:30:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
11603,"Chandni Chowk, Delhi - IITM","no2",83.61,"ppb","2025-05-13T10:15:00Z","2025-05-13T15:45:00+05:30","Asia/Kolkata",28.656756,77.227234,,,,"Indian Institute of Tropical Meteorology","CPCB"
